Project Id-ODG Click,Landing Date-ODG Click,Offer Desc-ODG Link,Link Id-ODG Click,Count-ODG Click,Clickstream Guid-ODG Click,Click Id-ODG Click
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,642736d7e3174f2fb61ec1ce37c5d876,c9c04b79-6a79-402d-abb1-3e51cfdccf9e
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,79f066298ac642338c5ddcf83cfbc464,fa09f7d5-02fc-4d28-9b4b-50680caa2843
246902,6/14/2012,SMB1latitude-e6220,4269928,1,78d29122e38e4a258b58f1772ab49e44,6b5aa202-42bb-4a2a-af1d-bdbc6abe2b68
248839,6/12/2012,Vostro 3550_8,4318921,1,6cb457e0be1b416995af59710c7742b6,1ee57713-a5d8-4b58-ae82-1fb54c6b2b97
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,a09ada64d9ea4ab886d5ad514543fa95,f1a56acd-000e-4d37-952a-0bf00de6f509
248839,6/4/2012,Vostro 3550_5,4318918,1,01a251c0272c4e21a055b16a4d0c4bf4,5948788c-62e7-4b81-aad4-02c4bff5d245
248839,6/19/2012,Vostro 3550_9,4318922,1,2adf93d750eb4271968d71d6a72f6f56,0ba7aa04-04f3-46ba-a6b9-c5ac382b013f
248839,6/9/2012,Vostro 3550_8,4318921,1,dada029662564a3ca2e01dbcd608df25,ae3e0d7b-4323-4dcb-876c-78e4b8c8c316
248839,6/17/2012,Vostro 3550_9,4318922,1,94c8c53027b2401ca9a999fb6f0539c1,9037f2f8-ec45-4e7e-822d-5beda3c4d605
248839,6/17/2012,Vostro 3550_9,4318922,1,a8dbb89d4806409482c6f824fa669584,0cfca334-3be1-4883-8ea5-1d81524fc583
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,a659f5101b3a40d287fecc847b6bd76c,dc55c91b-2a0e-4589-bf18-200099f50817
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,27d06fd1c1fd49cf83aef8ba5a2ef76c,54320f89-bb8d-4446-8908-5198e26f0572
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,9302c9d14f5a448f812a28a499424305,262a09a3-b7a2-40fb-9dbc-2823d6058c47
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,4f92c276e1a9470da059cdfdcecf753d,1359f8a2-268d-4fde-8130-efdaca98e9bd
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,acb1f4aa08ca41d2b5f4c6f8c0a88b41,eb4a80e4-adda-4006-afcc-8e08c03c03ed
248839,6/19/2012,Vostro 3550_9,4318922,1,a9fa8986544a4f749e410c2dddf1a1e3,74ab2df0-cb15-493e-beab-2210ff4bf4a8
248839,6/11/2012,Vostro 3550_8,4318921,1,ae25ca70c31e4c3c857aede5d20caa1e,412d6786-2e40-4ed7-b805-3c84e5dc9675
248839,6/16/2012,Vostro 3550_9,4318922,1,a6aaf119f2dd4ac09bb08a4fba1c5bad,24c6725a-999c-4c18-ba01-d25ef9261b78
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,e7989e80d12c4aaf816a581c0722a9ff,8a21f484-e763-4641-a531-87a6a7d982d3
248839,6/8/2012,Vostro 260 Slim Tower_7,4318932,1,66db248db4c943b897a0f33778acfbb4,2f90fba3-d076-46bf-afc6-19fadbadb89c
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,193cb9a7e63843a185bc21f9d899ad49,a639506d-0f1d-4a66-9f48-f1ebf6fa6b55
248839,6/14/2012,Vostro 260 Slim Tower_34,4331745,1,e88b19b101ee4458ab0047a6c9f88614,6730f536-3b5c-4614-a8d3-0c637559b518
248839,6/8/2012,Vostro 3550_8,4318921,1,f996cd72b7814c3c8ec9ff0ee10e93f2,62df100d-fbde-47f2-aef1-4a267ab03dbc
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,19b44496f4b343cf88f69a3afbda886d,0f4441e0-c097-45bb-9834-1d05bd8d64f9
248839,6/12/2012,Vostro 3550_8,4318921,1,78860d9500734527b7662a168032b8fb,d051d944-bb91-47a2-836a-fe05587fcb54
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,075289bc5983415eb9b984e44f8c4d7e,726062b4-65ff-4de4-aad8-8fd5f5d331d9
248839,6/14/2012,Vostro 3550_9,4318922,1,73509e0cfc2f4dd0ad2386e88bb0b7e9,6924f880-4cab-4d25-aae6-c3fa20e9fd47
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,3117d524092e44b3a75d55779c9a1bdb,41b9de49-a58a-44d5-8e65-1e47ef34d5b1
248839,6/18/2012,Vostro 3550_17,4323291,1,d7965e5a02bf49f29f157791c0ec8ede,b52b4895-b046-4ac6-a590-5881460c2ecc
248839,6/16/2012,Vostro 3550_9,4318922,1,283b0ad59f6146a69b467a243eba50bf,15df4f6b-9740-4f59-bf13-52ea78f45363
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,1363eb26a6954735a12f6741c0840f56,34542de9-53e8-476c-8658-9ec8d2a6ba5a
248839,6/4/2012,Vostro 3550_5,4318918,1,855f3fab3e9f4b4b8fbed53f7effbdcf,084bdae3-dad7-46e4-97b8-77fc2ae982fd
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,7ef73a6e4bc947078507dc50e7391825,cd6c6f11-665a-45cf-9353-8ce00e7f152f
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,ce708d5dd1574f1ca9858dec3fc89e1e,a8605dde-7d3b-454b-8e25-8d6b1a470b49
248839,6/13/2012,Vostro 3550_9,4318922,1,50bc514610b64f3b9859b91e152e0aa6,078804a7-6f11-4327-b623-0156f36ba540
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,07e76c1a79674fd6a970f93125f6576f,fb7c50a0-5816-4ecd-96c7-0e9c9e66ccf4
248839,6/10/2012,Vostro 3550_8,4318921,1,4607ef72700a40cc9f5063699db745a8,2595e374-0bcf-4302-bb88-b0821ce0ceab
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,11b33101b8a64778b39c918ccc86d7ec,54074a79-bf61-42ac-9e12-afb322a6ba1b
248839,5/31/2012,Vostro 260 Slim Tower_4,4318929,1,02458cbba4ae4bfe830a6fd58f130ed5,de833bef-9bb5-449d-816f-3fb9c6393da8
248839,6/17/2012,Vostro 260 Slim Tower_34,4331745,1,f967f059bc224f248961b8f6527d5103,62c67d23-7e54-4680-8bdc-b18aa47f5630
248839,6/10/2012,Vostro 3550_8,4318921,1,1beee9bf21ed492baf85688805b0f1e1,46d66a4d-bbdc-4427-9071-c25ec537a862
248839,6/13/2012,Vostro 3550_9,4318922,1,987384edd9c44611b6b223744c266eac,9254450e-7e13-4d74-b5bc-caff0f6d3f20
248839,6/18/2012,Vostro 260 Slim Tower_25,4331736,1,a2f0378774eb4a86855fca6c63b03d35,a9818d37-151c-4bd3-b38e-143619652760
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,46e595568b0c4bb4b6c303b146fd3039,855d3bbc-7e87-4d8c-a1c8-0ad20ccf8ef0
248839,6/15/2012,Vostro 260 Slim Tower_25,4331736,1,76fcd633926d4d63a8cdeb45c3d92b95,cf88cadc-9fea-466b-9fee-4d705f2eb97c
246902,5/26/2012,SMB1oc=blmck4b&model_id=latitude-e5520,4269919,1,ecfdc11161a04af1aeaadf0d3589afaf,0acdf7e3-1681-4779-b010-068e21354021
248839,6/8/2012,Vostro 3550_8,4318921,1,ec39f004338a4f4fbf4720e24317d40d,ff6552f1-48e6-47dc-b13a-8914baa22aaf
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,faaa72c2fa5249e0901c8431c2f18249,fe09e6e1-523a-46a6-ba7e-e1a5c53c99e6
248839,6/19/2012,Vostro 3550_9,4318922,1,176045cc93c94953a57c8a576b3b4d05,6c62bca3-b590-4b7b-9af3-3db1afd2ecf3
248839,6/11/2012,Vostro 260 Slim Tower_8,4318933,1,e03e8349410b4da09b3b4f587c5e2738,921c7df2-3a5f-415e-8d64-bb42dd589333
248839,6/12/2012,Vostro 3550_8,4318921,1,8429ce94e5184267af777e79a4d2cd75,70aaf819-a02a-45bc-b105-f653c7e88b54
248839,6/15/2012,Vostro 3550_9,4318922,1,eda7450e80204a879afc271edc2e88a3,218fe3e4-d67b-4850-a41c-b4624f3f616a
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,294ce9963009456e81302d4b92bd57a5,8709d373-74fb-455f-8574-7dcbc82187fa
248839,6/18/2012,Vostro 260 Slim Tower_34,4331745,1,932db8eac25442449bf74b62c3b138b7,356df907-6aef-4319-9fba-01264a12e7bb
248839,5/30/2012,Vostro 260 Slim Tower_4,4318929,1,bd64a951d8b24d448c57da7c5d5cb103,1700206d-012a-425d-b40d-e55c05ef70fe
248839,6/2/2012,Vostro 3550_5,4318918,1,435cfd22a3b6405ab91c33f282862e49,fc79c2ca-35db-41cd-9219-37f32538b90d
248839,6/10/2012,Vostro 3550_8,4318921,1,beb5833999d24d108862a7d50231a028,60c52ef1-0715-4846-893f-1a53de0fcd6d
248839,6/3/2012,Vostro 3550_5,4318918,1,1cc1776e48374aa29de5c2a2c685f819,ba9ed697-5673-47fe-a9b7-e30ca72b516e
248839,5/31/2012,Vostro 260 Slim Tower_4,4318929,1,098f56d9efc34b80a1b4674925fa0c9d,a946790e-f980-480b-a66f-b3f8d1322ca1
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,ebc435c419ca48aaa1fec407cd2b4cef,c31878a2-ae18-4203-aac4-080bcfb59f8b
248839,6/12/2012,Vostro 3550_17,4323291,1,900d813e8fd9422ea88a0fcae433c3a6,5584f09b-247e-42c8-86cf-ec2694c89b39
248839,6/11/2012,Vostro 3550_8,4318921,1,1ca23145ad4745e885b2c7e3c03f1e58,998b2645-b3a4-416b-96e5-83418fd0fc0c
248839,6/2/2012,Vostro 3550_5,4318918,1,3f469b2c3d514920aac403ea67a0951f,85a6824f-a104-48c5-9646-c2c615db2299
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,d5222d9df8db4819a47f78a96431594c,f176755d-f4d5-4534-8a74-f69e449588db
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,1c26e3a4e03f4635b755e252c4dcfe18,4488ba99-1007-4b42-bba1-7deda57f257c
248839,6/9/2012,Vostro 3550_8,4318921,1,d88cd069da5d406c98a23dbb07ba3063,78a575f0-6a15-410f-8eae-0851b38299ed
248839,6/9/2012,Vostro 3550_8,4318921,1,a4c1ce7ff0c0483e9d4a654eb40fed6e,0087f4df-f824-47a8-8092-9aeb03a8b596
248839,6/17/2012,Vostro 260 Slim Tower_34,4331745,1,550ef1d9d1394e90accfee6c4438cd96,a372f062-80e2-46b5-8eae-c365ba5ce6ee
248839,6/3/2012,Vostro 3550_5,4318918,1,4eeb58400bf24c43ab467113a16ce903,0666f291-a1ac-4932-8c5c-242700674712
248839,6/12/2012,Vostro 3550_8,4318921,1,840595f77b0f4a6691ff9e4c06c96ab4,f1454734-e6b7-4b3b-a500-15092816d906
248839,6/16/2012,Vostro 3550_17,4323291,1,507b3e6dff5e4b9eb0059b7a2bc37234,c2d1055d-8824-49eb-b5c0-c96eafc4358a
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,f635322bff1b4f1dac83f160d3aee3f2,9a4ef0b7-cc44-484a-a654-67f48f8a127e
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,5e679d47a5aa42cf9ee0a4fde1226c57,e2520251-e87f-4981-b3c7-e092978a523d
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,66d75aa095844477bfe40195e00b3667,f16539e3-5375-4a95-b0a6-c41165ff17ef
248839,6/17/2012,Vostro 260 Slim Tower_34,4331745,1,c339d879e9e148d6a5035278f9087676,f45f97bf-4766-4c95-938a-7c5b1dfad801
248839,6/16/2012,Vostro 3550_9,4318922,1,110ce1f35abc4bc395e5d62fa64a17b9,0ac4b6c8-8675-473e-b6fd-2934f2b12256
248839,6/13/2012,Vostro 260 Slim Tower_34,4331745,1,70669985f5564a3da6e70cccc3dd22c0,45ea7aae-fc11-45d3-823a-39cb36ded7d8
248839,6/17/2012,Vostro 3550_9,4318922,1,9877617822f14a5c89d2b0a3a01c8a8f,8b50b9fb-87f1-4ee3-aea0-e02eb087eeb3
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,4d9d366f3fd44eafbf8dca424e3f1e91,fcee568f-7e33-44d9-a615-fbcededcc013
248839,5/29/2012,Vostro 260 Slim Tower_2,4318927,1,8e24d9e950e8447e907e8d5e28ef021f,0730be48-7edf-49ee-ae4a-185f4b846c2d
248839,6/12/2012,Vostro 3550_8,4318921,1,6522d667e78e41b89a569ca521f54244,ff28e692-6afb-4b53-8ee1-17e3cd000b88
248839,6/13/2012,Vostro 3550_17,4323291,1,8d179293e95f48a0a5cd3aeee714485e,6668528a-28ae-47ea-852b-877a23bc20e2
248839,6/8/2012,Vostro 260 Slim Tower_8,4318933,1,22870de15ff142db9147f5de390c40dc,17356b16-c9cd-4c64-a9c8-7cc298bbc64d
248839,6/9/2012,Vostro 3550_8,4318921,1,4349abb81071424b87ec14b370952fdb,e61fda3d-67ab-494d-8e54-b150668919a5
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,85dc9bd42b174794ba04d1332579cb3f,13953269-5bd0-43f7-9e2a-b291395e43ea
248839,5/31/2012,Vostro 3550_5,4318918,1,4ed4669081f6406cb7d20cb6345d0350,60a4f0ea-e81e-40ee-93c5-6e87a89e2dc0
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,faa36d2786584fb4988e3088f5c918c4,b943436c-9b6c-421a-8f91-4cef23141e14
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,81591711f0d14a54a2d704f0acaa0a72,4c664bc1-7fd3-4029-83ba-de6ea0fc7411
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,fc5216af4960423dbc43aaaf0925fde1,3e839dac-ef67-468d-b217-1087f334bd84
248839,6/13/2012,Vostro 3550_8,4318921,1,9553733ed0ea4515884e605b14ceb070,7c3badf2-4392-44f4-b0c5-a02e68cf29eb
248839,6/8/2012,Vostro 260 Slim Tower_7,4318932,1,1672bbbf8ab5445a9afd637544d5e95f,e805ee94-f6bf-4022-b03f-3d59bfd0689d
248839,6/12/2012,Vostro 3550_8,4318921,1,85b4fcab26a643abacfc3253a1dd0b7e,b5f2c187-0af7-40c4-96f2-8750404d0d1e
248839,6/9/2012,Vostro 3550_8,4318921,1,224d6423e35a436a97bcc21fd147bfcc,8fdc1682-af4d-492a-b225-d809bfca29fc
248839,6/12/2012,Vostro 3550_17,4323291,1,00e0122eabec48408e36e41c6f60d75f,550391f6-bb43-4145-b356-9fdc70f9f990
248839,6/17/2012,Vostro 3550_17,4323291,1,5fa0b178de5a4f91b73b19df4dd5d38f,a1b4ab70-e7cb-4bb5-a09d-506bff1a3828
248839,6/7/2012,Vostro 260 Slim Tower_20,4323306,1,605ce6ad5cb94a72bb7d6e763ab59230,8c8f5ecd-0540-4503-b506-76a1e19bc0b3
246902,6/7/2012,SMB1latitude-e5420,4269926,1,60220b555a8846a1af35195ccd608196,7bb9f1c1-f9cd-41a3-aa72-8be03ad72762
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,fc5e20af108449d286421adeb97aca8d,d2ce68d9-a541-40d2-9485-c6e2a3ef8f4c
248839,6/2/2012,Vostro 3550_5,4318918,1,10e1dcbdb3d644a59701309a533be97b,8bd40cde-3e14-4237-ba33-6049b0ff2d48
248839,6/8/2012,Vostro 260 Slim Tower_20,4323306,1,f4aa3dcf896c4dd4ab09c8f1dde524a6,24bb649d-4aa7-429e-86be-78a3026cdc25
248839,6/9/2012,Vostro 3550_8,4318921,1,d33e6824b62a40ce968f2ffb9730c9ab,8ed060ad-7c04-499c-a74f-745ba581c98b
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,c41963920f3f4afa88eba0eef60840bf,b1a4f869-1394-40f8-b0bc-7352d143e465
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,81b225c9f3f043e488ae3f710b6fe92e,67d7ea10-4743-4286-9885-7499e4542b56
248839,5/30/2012,Vostro 260 Slim Tower_3,4318928,1,90716a88d91d4405a4dab366e59f5eed,17424b43-ec6d-4229-ba9e-a5ed72204d3c
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,a40e7463dae342eaafbd162ee87060bc,e6600add-38bd-4b66-a95b-f817513f44e1
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,eff95bc8b7e442dc93cc389d1d84d657,f1200a64-1cc6-470d-b312-d429be306074
248839,6/9/2012,Vostro 260 Slim Tower_8,4318933,1,60d9825f3fa64f6ea8cb6d80dde96e64,73580dcb-0440-45dc-93a0-49d09bceb4fb
248839,6/2/2012,Vostro 3550_5,4318918,1,721ee00e708e4eb99d87a8705692bfb3,e16f13eb-eb05-446a-95ef-40fa3ef4b01c
248839,6/8/2012,Vostro 3550_8,4318921,1,bb6f1ba9f6094482ac43d5d4ca696f49,ad6429c0-caa1-4f69-926e-9f9a6c8f1ae5
248839,6/12/2012,Vostro 3550_17,4323291,1,9648db78e2524775a5acba1e66c86494,3904b736-202c-45ce-9caa-89c8f8c7d68d
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,1274cc0abafb4bc494e8bfaa0f588f80,4a3e6d27-b80a-4ceb-a2fd-0723234fa843
246902,6/11/2012,TOPNAV - Atendimento online,4345685,1,ce188c7bbe354131a2f2604e4ca75381,0f611273-6680-40b2-8cdf-2113910b544c
248839,6/17/2012,Vostro 3550_17,4323291,1,cdaac67ddb0d4601a19a4c84c933294e,f281204b-bfb3-4584-91b1-dcddbdff7c81
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,1eccdd1f065f4f12bef8e5bdc8f2c978,5a552fbd-552f-48ca-8357-ea1b6f8969fb
248839,6/16/2012,Vostro 3550_9,4318922,1,8f944c5370c643c7bcdcb42fbe41d3db,417fb8d1-1f1f-43e9-b7f7-ad397afe7875
248839,5/28/2012,Vostro 260 Slim Tower_2,4318927,1,9547f607db704b938ff31689b1426a71,b2682bbf-b1db-4e08-b5aa-de0afe8ee8fb
248839,6/14/2012,Vostro 260 Slim Tower_25,4331736,1,3a40a6c643b843e3917b7fd4f90e57ff,dd7b7d7d-3fe4-4cba-a29d-d9c790d7d375
248839,6/6/2012,Vostro 260 Slim Tower_7,4318932,1,a5adff83583149659c402ad0648443f7,4dffdf8c-da36-4217-ac2f-9753f6740135
248839,6/19/2012,Vostro 260 Slim Tower_34,4331745,1,ff148121d4f74ababce8faa7e9f92b00,4381056d-47db-47a2-85af-640aaabf826f
248839,6/9/2012,Vostro 3550_8,4318921,1,6d8f4eb1a77845ef9ba50ea23687ebe3,92e989bf-434a-4426-856f-b79e9caf2305
248839,6/12/2012,Vostro 3550_8,4318921,1,16024b6a0afa471cbc130daa9f6cb69c,435c334b-327e-472d-9da5-f9599a653b23
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,3f6a3c699f5442f09b1edac94666a2f3,130c46d2-bac2-4e2e-b059-9d5e02441ddb
248839,6/4/2012,Vostro 3550_5,4318918,1,128d2b7ce5054ee5a90efc9ec4246194,7ab5fe22-ecf7-4829-9e66-9319a624d749
248839,6/11/2012,Vostro 260 Slim Tower_8,4318933,1,f984fda6d02a4b78ae54b77874eaabcf,8f0d3d2a-c5f1-46e5-9933-f5fd5c330b6d
248839,6/10/2012,Vostro 3550_8,4318921,1,5d267d0a04674333bcf44ae86d96fba5,96449e7e-7762-4cac-9d4d-75c8a83f22f8
248839,6/4/2012,Vostro 3550_5,4318918,1,7f9063ef8caf4f7f8463dd4b5917de69,756bba0d-ea3c-4706-a4d4-f18e4bd55066
248839,6/13/2012,Vostro 3550_9,4318922,1,49d5597589b24c949f56b8a58228952d,bc674d04-e140-46b5-97b8-24a12f7ee9ce
248839,6/18/2012,Vostro 260 Slim Tower_34,4331745,1,284cc3513c9b41dda63fe8419909e8fe,dc5b43f2-5f6d-42c1-8f9d-4aae707ee4e0
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,bac3a2f3add24e3ba93cd5686e896b18,ca338731-993e-4cd6-99eb-27759baeb34a
248839,6/8/2012,Vostro 3550_8,4318921,1,d77c9dab17034db385f168491e98e512,e7e377d2-9779-4629-8601-9665d0594db4
248839,6/18/2012,Vostro 3550_9,4318922,1,fd9b1519a6ff47c8b0b42eb3a694390f,df24099a-cfa1-4437-8b74-7fb7a4223a3c
248839,6/2/2012,Vostro 3550_5,4318918,1,4c19a37ea2fc4e57b01ab412270b0479,053f10a7-d0a5-4f72-b7e4-12cc6c40c82d
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,3a236bd9c02a464dae015d70528b4196,d1f8fcbd-82a3-4659-bafe-b2c787271c78
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,67847830865f434aa09196d5bdd3b711,c681cf39-0263-494b-a155-a7d2dded22cf
248839,6/17/2012,Vostro 3550_9,4318922,1,e636bb118b4445eaadeea5a864cc5027,2cd3f6dc-c909-4385-90d8-94db83aef10f
248839,6/2/2012,Vostro 3550_5,4318918,1,5c5d5f013bbe4efd93b08189a8b312ce,768d66e6-1c47-46f7-b55a-edb881e34ec9
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,03b284c05d884da5bcf76847a76e33c3,060abc66-d4f0-41f5-bdbc-462246fdf948
248839,6/8/2012,Vostro 3550_8,4318921,1,bcb8ca52043e4182852dc18a9723b1f1,7ca93243-13c5-4f39-a41a-fbe5a823eb6c
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,ff03d8392cc24e1ca6419e8a791ffe9a,066eddd3-e5c0-4c7b-b632-e52f22a67727
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,98f238cc2c68439499bd85a9559608f6,0dc5cfef-5aed-4bb3-8e9f-b3dd84cb9372
248839,5/30/2012,Vostro 3550_4,4318917,1,1aae6d81cdc7467683b3f0a65e85d3f2,4b04dbbf-c9ea-4193-9b4c-637e86479e47
248839,5/29/2012,Vostro 3550_3,4318916,1,4ee502c53af945618fb6bd62e01b3a9e,68db25d2-83bf-4c86-b8e7-73c0c1d38ef0
248839,6/12/2012,Vostro 3550_8,4318921,1,9a0c5bc21d23441f992391ca56a04d07,161ffcab-954e-4a47-b886-5054f5d45a08
248839,6/11/2012,Vostro 3550_8,4318921,1,4aa161846bc54c7d92a27ecb7fa490da,5fd4d409-45f6-41dc-aae5-7991d1c4cad6
248839,6/15/2012,Vostro 260 Slim Tower_34,4331745,1,8c01e13f743e40bf94f54277319adf79,564308a9-734e-4685-8661-223152c53348
248839,6/10/2012,Vostro 260 Slim Tower_8,4318933,1,f21cb36d678e496e99905a9c0cd816de,56c74d27-d58b-4411-9e1a-b00200a48ce7
248839,6/4/2012,Vostro 3550_15,4323289,1,3726e24e1db0444c9f5b1e5f239a6007,2486e0d6-f6a8-40fd-aaa0-fa444faf2d9c
248839,6/12/2012,Vostro 260 Slim Tower_8,4318933,1,3bc5708b61654b54a72d00473389eddd,5b3095ae-ee07-47ba-88b7-874d39d2fd5b
248839,6/3/2012,Vostro 3550_5,4318918,1,37514b68dd3446969802be3fd61b4659,da6fc657-9d31-46fb-ae24-139e78d50675
248839,6/5/2012,Vostro 260 Slim Tower_7,4318932,1,931bd1ca285c4024878f086f006075ca,19943679-9001-4f46-a84a-e950074036e9
248839,6/4/2012,Vostro 260 Slim Tower_7,4318932,1,438555ed54484cd0800b5b3cd42755bc,e848aa07-1931-42cc-92a4-4e6d83d3b07d
248839,6/9/2012,Vostro 3550_8,4318921,1,d52e51e9d56b45c39e94701277d5100c,88b80e3a-f73c-417d-9126-796475aa6827
248839,6/14/2012,Vostro 3550_9,4318922,1,3695b0f069ce4dd3b775110e64be7a54,5bd0cff8-dc25-4c6c-91ca-ffbcd2664151
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,6139fc31f9404c3582ecee63f64d1cce,ace42542-29ec-487b-b089-70bbaf45aab4
248839,6/9/2012,Vostro 260 Slim Tower_8,4318933,1,1bd07a20c3ea479fbf819f26bc2b5130,27993710-92cb-48e1-b9de-885477969ecd
248839,6/18/2012,Vostro 3550_9,4318922,1,d6354e2591a441c8a7e28fb00191e5e0,2921dae7-9ae4-4cf2-862a-b09013f2f032
248839,5/26/2012,Vostro 260 Slim Tower_2,4318927,1,c6f4176de18348eb9b6497351a9b42fe,15a691ea-5232-4fa6-a126-25de59a87e8c
248839,6/3/2012,Vostro 3550_5,4318918,1,e3e00e011c714336b35e7873e091ade8,aa647c58-0564-40cd-ac53-029404691813
248839,6/17/2012,Vostro 260 Slim Tower_34,4331745,1,7db9435aa12747adabe0458da5012b38,b5aa4116-fdf6-438e-be67-e74dc0b06084
248839,6/15/2012,Vostro 3550_9,4318922,1,d72b3815e3944f3788af6cd2044eb492,5e425e45-ef8e-4865-b2b1-1b6362af00e5
248839,6/19/2012,Vostro 260 Slim Tower_34,4331745,1,92893f89b2bb4a65bb4b1cb3ea51cd8a,2dd1f642-2ff5-4a7d-a0fe-4a52168381e1
248839,6/8/2012,Vostro 3550_8,4318921,1,e14f64ea2fd949fbbc243a70cacb9b0a,eb9396bd-3325-48d0-97cd-ce7d5758405c
248839,6/2/2012,Vostro 3550_5,4318918,1,0537680f889e4e4b81647201415662a1,7f2d2ef4-55cc-4a41-a2f1-67641e7017df
248839,6/7/2012,Vostro 260 Slim Tower_7,4318932,1,5dabb4fde6944d6fa7548bc02513c261,51ddd02c-0d91-4516-a5f7-6df85cd4e8dc
248839,6/9/2012,Vostro 260 Slim Tower_8,4318933,1,5509a41149b4444d9d108c784705960c,faaf49d1-9af0-4931-9882-487d37989f53
248839,6/2/2012,Vostro 3550_5,4318918,1,b6ecf24d345a41919cbe652e534b3235,cea75cbb-4048-4bcb-bd4e-ed61adaa1981
248839,5/31/2012,Vostro 260 Slim Tower_4,4318929,1,08d8977f22c94a37ac3575e5d7833b0b,aef71a32-a01f-45c5-9d19-91958418d964
248839,6/11/2012,Vostro 3550_8,4318921,1,a09ae9141c3d4ce0a15ee6dcfd8b8770,5f23f68a-a83a-4a73-af80-31e2f93969af
248839,5/29/2012,Vostro 260 Slim Tower_3,4318928,1,c6fac876bcd7439ba31fa2a62fe6f8d8,35b112c5-d187-48c7-9138-8b11bf21aff3
248839,6/2/2012,Vostro 3550_5,4318918,1,55978b355e0d483faf7cea096e84bf7d,d0dda0f1-8083-4fb3-ae61-867e3292921a
248839,6/14/2012,Vostro 3550_9,4318922,1,8fe832f7ef5e4437a0d30c0dc44603f2,6ad439c1-b74b-4870-adcc-cd8acc1c70b5
248839,6/8/2012,Vostro 260 Slim Tower_8,4318933,1,993dbb9ef8494289a68bba512924272a,d3c4893f-4278-4288-8090-1a2b89d4a8eb
248839,6/9/2012,Vostro 260 Slim Tower_8,4318933,1,8c98e1e0ec2d41448b4c7f1c4954ff1f,d752bcbc-4517-4652-a3df-30a6624aec34
246902,6/2/2012,SMB1latitude-e5420,4269926,1,e09e2c3fca37484ba424da1899eeabed,691ae7f1-8d16-4402-8390-94d80b867e39
248839,6/8/2012,Vostro 3550_8,4318921,1,57a0f8078bee49849f325a7b6c8b738c,d43e1ea3-80a2-4f96-82e3-238a1e766c67
248839,5/27/2012,Vostro 260 Slim Tower_2,4318927,1,37fc39b9c4984810abf29182829417ca,456b1e10-ba5c-4289-81ca-994252d12665
248839,6/6/2012,Vostro 3550_15,4323289,1,906debc8b0ed4a58b18af329580a3c91,a0623b4b-4ce1-4471-b7c8-b20314bf31dc
